Date,Open,High,Low,Close,Volume
2015-07-06 00:00:00-04:00,28.01911078965835,28.308407074792264,27.998926452523776,28.256826400756836,112241600
2015-07-07 00:00:00-04:00,28.232156870279997,28.290465084850297,27.75672394949908,28.187305450439453,187787200
2015-07-08 00:00:00-04:00,27.915950183579728,27.951830976947246,27.480884228809224,27.487611770629883,243046400
2015-07-09 00:00:00-04:00,27.77466643254528,27.821760938756253,26.73634078957682,26.92696189880371,314380000
2015-07-10 00:00:00-04:00,27.34632895241307,27.774665665244626,27.182618016416786,27.64683723449707,245418000
2015-07-13 00:00:00-04:00,28.039289211274365,28.203000124256086,27.880064466304077,28.180574417114258,165762000
2015-07-14 00:00:00-04:00,28.265795110355842,28.33980148987726,28.04153459857356,28.169363021850586,127072400
2015-07-15 00:00:00-04:00,28.194033370119612,28.514725988095567,28.16263703361612,28.440719604492188,134596800
2015-07-16 00:00:00-04:00,28.647039460284496,28.833177820731756,28.559577990959436,28.819719314575195,144889600
2015-07-17 00:00:00-04:00,28.947552008815553,29.06865119934082,28.774870428339227,29.06865119934082,184658800
2015-07-20 00:00:00-04:00,29.371397942564574,29.81991894231733,29.310846649453726,29.618085861206055,235600800
2015-07-21 00:00:00-04:00,29.79300803818115,29.808704493372357,29.225629261326237,29.322059631347656,307025600
2015-07-22 00:00:00-04:00,27.357541202785857,28.1446961314303,27.357541202785857,28.0819034576416,461802400
2015-07-23 00:00:00-04:00,28.301680391324023,28.501272141588753,28.046023504221505,28.068450927734375,203998000
2015-07-24 00:00:00-04:00,28.104332350960387,28.198521372310356,27.78588277726922,27.920438766479492,168649200
2015-07-27 00:00:00-04:00,27.604220634173814,27.720837037576093,27.386689413889144,27.53245735168457,177822000
2015-07-28 00:00:00-04:00,27.669261932373047,27.788121443431375,27.483127003865018,27.669261932373047,134472400
2015-07-29 00:00:00-04:00,27.6176848745722,27.696175718624897,27.42033451127161,27.581802368164062,148046800
2015-07-30 00:00:00-04:00,27.431546757132665,27.48761188717185,27.2947477029593,27.442760467529297,134513200
2015-07-31 00:00:00-04:00,27.494338389328547,27.503309015112233,27.11533928805639,27.202800750732422,171540000
2015-08-03 00:00:00-04:00,27.24765327198211,27.48761196075328,26.355095646541358,26.561416625976562,279904000
2015-08-04 00:00:00-04:00,26.33267450508327,26.395467188033553,25.397508381918815,25.709230422973633,496554400
2015-08-05 00:00:00-04:00,25.33022791927526,26.337159000050413,25.139606797874173,25.879667282104492,397250400
2015-08-06 00:00:00-04:00,26.125212245497046,26.244608041420463,25.708452719054694,25.93597984313965,211612000
2015-08-07 00:00:00-04:00,25.81208391949338,26.188293835651134,25.794061455329505,26.023841857910156,154681600
2015-08-10 00:00:00-04:00,26.251375056863537,27.030828713556044,26.251375056863537,26.97000503540039,219806400
2015-08-11 00:00:00-04:00,26.539718880013126,26.62307147387288,25.530485116695104,25.5665283203125,388331200
2015-08-12 00:00:00-04:00,25.3502746111221,26.001321256001667,24.696974727969263,25.960771560668945,404870000
2015-08-13 00:00:00-04:00,26.14097821974246,26.222077565140992,25.803064853487335,25.94048309326172,194143200
2015-08-14 00:00:00-04:00,25.7535091599831,26.201807168640773,25.683674266822425,26.122961044311523,171718000
2015-08-17 00:00:00-04:00,26.14098972618288,26.50368370310715,26.019340654538997,26.393299102783203,163538800
2015-08-18 00:00:00-04:00,26.228844420455772,26.456373311859025,26.13422905842478,26.244613647460938,138242800
2015-08-19 00:00:00-04:00,26.15450041849957,26.249115771038937,25.834609434933128,25.908950805664062,193146000
2015-08-20 00:00:00-04:00,25.699450279311247,25.760273957367826,25.14752382580097,25.37730598449707,274006400
2015-08-21 00:00:00-04:00,24.877190229383636,25.208345711623945,23.800372891702107,23.825153350830078,513102000
2015-08-24 00:00:00-04:00,21.371897320238247,24.509986574734764,20.725355713481914,23.23042106628418,648825200
2015-08-25 00:00:00-04:00,25.03038454823328,25.03038454823328,23.316036238962877,23.370101928710938,414406400
2015-08-26 00:00:00-04:00,24.124767420424977,24.755539898808536,23.665206628099416,24.710485458374023,387098400
2015-08-27 00:00:00-04:00,25.282688478565206,25.510215661293543,24.784827749607206,25.438127517700195,338464400
2015-08-28 00:00:00-04:00,25.26917119413288,25.525985317414275,25.127248142440617,25.521480560302734,212657600
2015-08-31 00:00:00-04:00,25.237632359651823,25.800821519578776,25.230874364727406,25.402084350585938,224917200
2015-09-01 00:00:00-04:00,24.814114959848578,25.20384089964455,24.185595645305373,24.266695022583008,307383600
2015-09-02 00:00:00-04:00,24.832130836872942,25.30746078491211,24.584326294987832,25.30746078491211,247555200
2015-09-03 00:00:00-04:00,25.34126133085823,25.406591485770907,24.78933658995461,24.863677978515625,212935600
2015-09-04 00:00:00-04:00,24.548285956204943,24.881692929927983,24.444659371468504,24.615867614746094,199985200
2015-09-08 00:00:00-04:00,25.174551155733397,25.357023862443352,24.852406942441565,25.300704956054688,219374400
2015-09-09 00:00:00-04:00,25.627356895033266,25.685927323059925,24.728505867727485,24.814111709594727,340043200
2015-09-10 00:00:00-04:00,24.84114495455993,25.519225136439918,24.7577940647591,25.35927963256836,251571200
2015-09-11 00:00:00-04:00,25.18356450812768,25.728731155395508,25.1768065137865,25.728731155395508,199662000
2015-09-14 00:00:00-04:00,26.26263684771809,26.332471752308543,25.875162437635133,25.97653579711914,233453600
2015-09-15 00:00:00-04:00,26.1162012596179,26.251366280443925,25.776034610877822,26.19504737854004,173364800
2015-09-16 00:00:00-04:00,26.188293603485942,26.25362374646323,26.005820881915533,26.22433853149414,148694000
2015-09-17 00:00:00-04:00,26.05537763048565,26.24235507878789,25.61834240124103,25.66339683532715,256450400
2015-09-18 00:00:00-04:00,25.278178608643024,25.749005576015467,25.201585718298077,25.557519912719727,297141200
2015-09-21 00:00:00-04:00,25.607077740626373,25.990047302341885,25.604826222040554,25.954002380371094,200888000
2015-09-22 00:00:00-04:00,25.541748636908316,25.721969816585066,25.348011470306602,25.546255111694336,201384800
2015-09-23 00:00:00-04:00,25.59806878939865,25.84362011571837,25.523729138968488,25.753509521484375,143026800
2015-09-24 00:00:00-04:00,25.512469619253405,26.019339876589566,25.314227648455592,25.906702041625977,200878000
2015-09-25 00:00:00-04:00,26.231095323883974,26.28741423227863,25.68592698439903,25.841367721557617,224607600
2015-09-28 00:00:00-04:00,25.647628106447414,25.809826822233777,25.32999038696289,25.32999038696289,208436000
2015-09-29 00:00:00-04:00,25.417849733800466,25.571037230879273,24.298229578216393,24.568559646606445,293461600
2015-09-30 00:00:00-04:00,24.818613461440563,25.12724166488657,24.494217752810403,24.847900390625,265892000
2015-10-01 00:00:00-04:00,24.570816025110002,24.69471832487898,24.174330384566158,24.685707092285156,255716400
2015-10-02 00:00:00-04:00,24.33202266171175,25.007849590157385,24.228396072262765,24.865924835205078,232079200
2015-10-05 00:00:00-04:00,24.753289082143915,25.08895105546204,24.570816346205817,24.956037521362305,208258800
2015-10-06 00:00:00-04:00,24.92224241867681,25.17229850638232,24.728505238675844,25.075429916381836,192787200
2015-10-07 00:00:00-04:00,25.172301950289615,25.17905994514408,24.64741096489583,24.956037521362305,187062400
2015-10-08 00:00:00-04:00,24.823125309088653,24.823125309088653,24.37707874993993,24.66768455505371,247918400
2015-10-09 00:00:00-04:00,24.78032097349221,25.293949169584454,24.665429913192597,25.257905960083008,211064400
2015-10-12 00:00:00-04:00,25.395326841586918,25.399831598717086,25.104721023258,25.140764236450195,121868800
2015-10-13 00:00:00-04:00,24.965045593303486,25.332244256546574,24.933507142164405,25.183563232421875,132197200
2015-10-14 00:00:00-04:00,25.070919498798034,25.122731919705245,24.681191989250667,24.827621459960938,177849600
2015-10-15 00:00:00-04:00,24.989828668767743,25.25340077463883,24.890706829821273,25.1993350982666,150694000
2015-10-16 00:00:00-04:00,25.181313803003892,25.230874724779422,24.899719219021982,25.014610290527344,156930400
2015-10-19 00:00:00-04:00,24.96054323964307,25.174554424219043,24.805102487839708,25.1700496673584,119036800
2015-10-20 00:00:00-04:00,25.082193894109295,25.719724493910846,24.965051294372753,25.629613876342773,195871200
2015-10-21 00:00:00-04:00,25.681417421563808,26.037353268494954,25.613834056652095,25.627351760864258,167180800
2015-10-22 00:00:00-04:00,25.755764611290658,26.019336700439453,25.703950457296834,26.019336700439453,166616400
2015-10-23 00:00:00-04:00,26.289667592107904,26.85961642869527,26.206316701825735,26.825824737548828,237467600
2015-10-26 00:00:00-04:00,26.600548648823246,26.611811399874824,25.888676783639273,25.969776153564453,265335200
2015-10-27 00:00:00-04:00,25.996810421044348,26.253624525211848,25.679170928737967,25.805326461791992,279537600
2015-10-28 00:00:00-04:00,26.341479582349322,26.87538344616757,26.145489164784397,26.868623733520508,342205600
2015-10-29 00:00:00-04:00,26.740218603329627,27.188518378200193,26.64335000640024,27.15247344970703,204909200
2015-10-30 00:00:00-04:00,27.256097055045903,27.3079112043992,26.909172390531612,26.92043685913086,197461200
2015-11-02 00:00:00-05:00,27.21329648455156,27.339450285939357,26.94521793788585,27.298900604248047,128813200
2015-11-03 00:00:00-05:00,27.211045378056777,27.81928893234413,27.19076967626492,27.612035751342773,182076000
2015-11-04 00:00:00-05:00,27.738190091767454,27.893630839842178,27.398025098650983,27.48362922668457,179544400
2015-11-05 00:00:00-05:00,27.5673368105555,27.757379260931657,27.18951651861595,27.35693359375,158210800
2015-11-06 00:00:00-05:00,27.399915896485275,27.558283144548792,27.289058822840815,27.38860321044922,132169200
2015-11-09 00:00:00-05:00,27.36598154193185,27.558285135925956,27.160104104572454,27.277748107910156,135485600
2015-11-10 00:00:00-05:00,26.447447802389142,26.71214810263013,26.25740536621641,26.41803550720215,236511600
2015-11-11 00:00:00-05:00,26.327541585275206,26.56509247892619,26.06510243487179,26.268718719482422,180872000
2015-11-12 00:00:00-05:00,26.302654540105202,26.429348347574205,26.16464804579489,26.180484771728516,130102400
2015-11-13 00:00:00-05:00,26.062842703644634,26.146552110237906,25.39995955174892,25.415796279907227,183249600
2015-11-16 00:00:00-05:00,25.19860076787428,25.84564705404138,25.112630222732484,25.832073211669922,152426800
2015-11-17 00:00:00-05:00,25.9994941834949,26.028906481166022,25.63751061506187,25.721220016479492,110467600
2015-11-18 00:00:00-05:00,26.189532082451976,26.580926154435225,26.13070922341038,26.53567886352539,186698800
2015-11-19 00:00:00-05:00,26.61486456316274,27.09223094163995,26.415774051115907,26.872777938842773,173183200
2015-11-20 00:00:00-05:00,26.967803546858004,27.13069660030205,26.888619903121032,26.990428924560547,137148400
2015-11-23 00:00:00-05:00,26.983633432312025,27.087705310343022,26.546990334928815,26.63974952697754,129930000
2015-11-24 00:00:00-05:00,26.544732043977394,27.001735954171995,26.497221864655707,26.895402908325195,171212800
2015-11-25 00:00:00-05:00,26.97006147991692,26.97458724505639,26.67821176707305,26.70309829711914,85553200
2015-11-27 00:00:00-05:00,26.761923877304834,26.78907329267587,26.605817759550597,26.65332794189453,52185600
2015-11-30 00:00:00-05:00,26.69404369127961,27.015305641521525,26.6397466018884,26.764179229736328,156721200
2015-12-01 00:00:00-05:00,26.865990463549124,26.879564306387156,26.43839715341516,26.5469913482666,139409600
2015-12-02 00:00:00-05:00,26.546998042362926,26.721203791055547,26.261936914441616,26.30718421936035,133546400
2015-12-03 00:00:00-05:00,26.36826672719209,26.422563831611907,25.841127232147954,26.062841415405273,166278000
2015-12-04 00:00:00-05:00,26.083205299427686,26.97911533746755,26.042482037422513,26.92934226989746,231108000
2015-12-07 00:00:00-05:00,26.918035475669225,27.11712605070421,26.653333368610365,26.759666442871094,128336800
2015-12-08 00:00:00-05:00,26.587720155308805,26.83205973386169,26.43840267468691,26.74835205078125,137238000
2015-12-09 00:00:00-05:00,26.614857852701725,26.626170536496694,26.035684344721993,26.157854080200195,185445600
2015-12-10 00:00:00-05:00,26.25288084378169,26.456497119477177,26.132973960892578,26.282291412353516,116850800
2015-12-11 00:00:00-05:00,26.060579637913694,26.105826936173422,25.53117727269117,25.605836868286133,187544800
2015-12-14 00:00:00-05:00,25.379595135277526,25.492715099024338,24.83888184665366,25.447467803955078,257274800
2015-12-15 00:00:00-05:00,25.32530240507336,25.519868914370168,24.965579960741266,24.99725341796875,213292400
2015-12-16 00:00:00-05:00,25.12847018985077,25.33661052141266,24.614906283007493,25.18955421447754,224954000
2015-12-17 00:00:00-05:00,25.343392147963293,25.395428083017723,24.655624389648438,24.655624389648438,179091200
2015-12-18 00:00:00-05:00,24.639796255613398,24.777801050974215,23.938450959374485,23.988224029541016,385813200
2015-12-21 00:00:00-05:00,24.271022592960993,24.291385086886148,23.884152469122142,24.28233528137207,190362400
2015-12-22 00:00:00-05:00,24.298170688678386,24.370567402781692,24.083241703068634,24.25971031188965,131157600
2015-12-23 00:00:00-05:00,24.268757973132043,24.626217498021944,24.252921246134328,24.57192039489746,130629600
2015-12-24 00:00:00-05:00,24.66015354977659,24.66015354977659,24.422600921482264,24.44070053100586,54281600
2015-12-28 00:00:00-05:00,24.341152298368666,24.363777671352185,24.022154906969735,24.166948318481445,106816800
2015-12-29 00:00:00-05:00,24.198624875477893,24.757437828856503,24.176001225664045,24.60133171081543,123724800
2015-12-30 00:00:00-05:00,24.565132147854186,24.59227983491533,24.248395898909155,24.28006935119629,100855200
2015-12-31 00:00:00-05:00,24.209938172472665,24.21446221211971,23.714472116537895,23.81401824951172,163649200
2016-01-04 00:00:00-05:00,23.214480337688535,23.838903054211126,23.076473836463002,23.83437728881836,270597600
2016-01-05 00:00:00-05:00,23.924870124431703,23.947493769878403,23.16922966485619,23.23710060119629,223164000
2016-01-06 00:00:00-05:00,22.750686625045535,23.160182068774382,22.59458224833412,22.782360076904297,273829600
2016-01-07 00:00:00-05:00,22.325356645359758,22.653403857602136,21.81631679638618,21.82084083557129,324377600
2016-01-08 00:00:00-05:00,22.295936686370883,22.422630443086152,21.890967169929738,21.936214447021484,283192000
2016-01-11 00:00:00-05:00,22.390971851856722,22.411332622227793,22.02219956733331,22.291425704956055,198957600
2016-01-12 00:00:00-05:00,22.748430758930084,22.78010421815485,22.361558872832877,22.614948272705078,196616800
2016-01-13 00:00:00-05:00,22.69638748508706,22.89321682629104,22.01314372289401,22.033504486083984,249758400
2016-01-14 00:00:00-05:00,22.162460517242046,22.732586034939704,21.66020766034241,22.51539421081543,252680400
2016-01-15 00:00:00-05:00,21.764274890566828,22.105897578932865,21.574234227522346,21.97467803955078,319335600
2016-01-19 00:00:00-05:00,22.264278600899814,22.31857571606843,21.605919390942915,21.868358612060547,212350800
2016-01-20 00:00:00-05:00,21.515416277343235,22.214498535192835,21.135333138627338,21.897762298583984,289337600
2016-01-21 00:00:00-05:00,21.958854077114072,22.14437081000965,21.47922637678973,21.78691291809082,208646000
2016-01-22 00:00:00-05:00,22.31404375800186,22.954303176555086,22.255222618754832,22.945253372192383,263202000
2016-01-25 00:00:00-05:00,22.967874989733556,22.97013787214262,22.445261348020097,22.497297286987305,207178000
2016-01-26 00:00:00-05:00,22.608155054370535,22.823082285847043,22.187348669184583,22.621728897094727,300308000
2016-01-27 00:00:00-05:00,21.728085218447188,21.86156596174221,21.117236311805794,21.13533592224121,533478800
2016-01-28 00:00:00-05:00,21.219040077507753,21.384194235177628,20.902303877526773,21.286911010742188,222715200
2016-01-29 00:00:00-05:00,21.445284981501306,22.02219581604004,21.34573885155747,22.02219581604004,257666000
2016-02-01 00:00:00-05:00,21.82536831711847,21.879665421978128,21.583291638946616,21.81631851196289,163774000
2016-02-02 00:00:00-05:00,21.587809275315365,21.72807862451077,21.329895946139512,21.375144958496094,149428800
2016-02-03 00:00:00-05:00,21.492794201058263,21.909074860226518,21.284653871474138,21.7982177734375,183857200
2016-02-04 00:00:00-05:00,21.8050402764802,22.139417864836332,21.65263742893168,21.973365783691406,185886800
2016-02-05 00:00:00-05:00,21.955166351556468,22.04615371528405,21.311434527764984,21.386497497558594,185672400
2016-02-08 00:00:00-05:00,21.184046714746557,21.768638094513214,21.16357547366144,21.61168670654297,216085600
2016-02-09 00:00:00-05:00,21.447913015009785,21.823234776151654,21.36602456765376,21.607139587402344,177324800
2016-02-10 00:00:00-05:00,21.818686900271047,21.916498015833483,21.40469603019183,21.4433650970459,169374400
2016-02-11 00:00:00-05:00,21.334178423098113,21.545723281297075,21.061216364052033,21.313705444335938,200298800
2016-02-12 00:00:00-05:00,21.425165640741696,21.495680014549343,21.15675390553398,21.379671096801758,161405600
2016-02-16 00:00:00-05:00,21.61397140798435,22.03023754827432,21.52071059087684,21.98246955871582,196231600
2016-02-17 00:00:00-05:00,21.98929136253433,22.339591657057134,21.871008980114674,22.319120407104492,179452800
2016-02-18 00:00:00-05:00,22.482895481965976,22.494269555500004,21.857359617273673,21.89603042602539,156084000
2016-02-19 00:00:00-05:00,21.836886501635863,22.009762339030296,21.791393682266715,21.845985412597656,141496800
2016-02-22 00:00:00-05:00,21.907397636970018,22.0416043844143,21.818685437574455,22.03705406188965,137123200
2016-02-23 00:00:00-05:00,21.927873516242805,21.950619925554385,21.507058869939307,21.538904190063477,127770400
2016-02-24 00:00:00-05:00,21.37740423368996,21.923325045042535,21.227274795760042,21.859634399414062,145022800
2016-02-25 00:00:00-05:00,21.848261942703175,22.009763717651367,21.666287182948636,22.009763717651367,110330800
2016-02-26 00:00:00-05:00,22.10984643609802,22.296369768396733,21.96881765767691,22.043882369995117,115964400
2016-02-29 00:00:00-05:00,22.032508333194496,22.344139519859407,21.984740353125822,21.993839263916016,140865200
2016-03-01 00:00:00-05:00,22.212205588390198,22.921903201240475,22.159887290690275,22.867311477661133,201628400
2016-03-02 00:00:00-05:00,22.862764763038186,22.949201810405075,22.66486736262482,22.917356491088867,132678400
2016-03-03 00:00:00-05:00,22.878689533185554,23.135727272931547,22.84911763720705,23.08795928955078,147822800
2016-03-04 00:00:00-05:00,23.28585552687567,23.599760145498422,23.058387959208215,23.431434631347656,184220400
2016-03-07 00:00:00-05:00,23.290403416019203,23.39048969813145,22.965124734594173,23.172121047973633,143315600
2016-03-08 00:00:00-05:00,22.924170275056483,23.147089148807133,22.837733265263655,22.981037139892578,126247600
2016-03-09 00:00:00-05:00,23.044732080110403,23.106149277517293,22.8081656696973,23.001514434814453,108806800
2016-03-10 00:00:00-05:00,23.067485231287325,23.25628198010357,22.780875630465992,23.01289176940918,134054400
2016-03-11 00:00:00-05:00,23.25628532405237,23.2653842356737,23.087959797657657,23.260835647583008,109632800
2016-03-14 00:00:00-04:00,23.1812174838972,23.408685020457757,23.151645593462998,23.319971084594727,100304400
2016-03-15 00:00:00-04:00,23.647530337411585,23.92504107358247,23.622508763793558,23.78856086730957,160270800
2016-03-16 00:00:00-04:00,23.795382207022403,24.18207637486654,23.790831883858232,24.104738235473633,153214000
2016-03-17 00:00:00-04:00,24.002374372138394,24.21846957923751,23.874993103407714,24.06606674194336,137682800
2016-03-18 00:00:00-04:00,24.188902593848976,24.225298241119127,23.927316254714697,24.093366622924805,176820800
2016-03-21 00:00:00-04:00,24.095639743809368,24.486884241624683,23.915940155373736,24.09109115600586,142010800
2016-03-22 00:00:00-04:00,23.940963405143435,24.40499748842229,23.931864493458757,24.275341033935547,129777600
2016-03-23 00:00:00-04:00,24.220751219125223,24.35495627237209,24.088819592399766,24.141136169433594,102814000
2016-03-24 00:00:00-04:00,23.991006201118832,24.16843063777754,23.859074586778792,24.0364990234375,104532000
2016-03-28 00:00:00-04:00,24.11156486065893,24.1547842586745,23.897744767874546,23.927316665649414,77645600
2016-03-29 00:00:00-04:00,23.859072937380184,24.518729228037834,23.856797775789556,24.49370765686035,124760400
2016-03-30 00:00:00-04:00,24.7143482930635,25.116965070789703,24.70297422201423,24.921342849731445,182404400
2016-03-31 00:00:00-04:00,24.9577429218566,24.998687155291268,24.766669254014836,24.791690826416016,103553600
2016-04-01 00:00:00-04:00,24.743918086904863,25.021428756235256,24.611986500593765,25.019153594970703,103496000
2016-04-04 00:00:00-04:00,25.116969090497005,25.51958766809767,25.082848607328156,25.27619743347168,149424800
2016-04-05 00:00:00-04:00,24.909973129426067,25.18748383194415,24.889500146475836,24.978212356567383,106314800
2016-04-06 00:00:00-04:00,25.073754841892164,25.24435554550029,24.839461751167317,25.239805221557617,105616400
2016-04-07 00:00:00-04:00,25.01005557208116,25.116965594591342,24.59379128876652,24.689327239990234,127207600
2016-04-08 00:00:00-04:00,24.773490190300883,24.969110674747515,24.605162964066047,24.716623306274414,94326800
2016-04-11 00:00:00-04:00,24.787144888327393,25.160191617083978,24.75529956285598,24.79851722717285,117630000
2016-04-12 00:00:00-04:00,24.871297707318192,25.135160862505657,24.716621460340026,25.12151336669922,108929200
2016-04-13 00:00:00-04:00,25.203410483293805,25.55370905606362,25.203410483293805,25.485469818115234,133029200
2016-04-14 00:00:00-04:00,25.389935323674024,25.565084620268184,25.32396950833748,25.49911880493164,101895600
2016-04-15 00:00:00-04:00,25.50139340624344,25.544612806654364,24.96002112959762,24.987316131591797,187756000
2016-04-18 00:00:00-04:00,24.76894385979226,24.78259135881754,24.325382787072034,24.44821548461914,243286000
2016-04-19 00:00:00-04:00,24.539194041331125,24.56649076694145,24.16387404296545,24.318552017211914,129539600
2016-04-20 00:00:00-04:00,24.257140320151997,24.58696758608048,24.125208719604704,24.36859893798828,122444000
2016-04-21 00:00:00-04:00,24.32310689047924,24.32310689047924,24.002376789557385,24.104738235473633,126210000
2016-04-22 00:00:00-04:00,23.88636972941396,24.220747331033778,23.79765751699725,24.038772583007812,134732400
2016-04-25 00:00:00-04:00,23.884090618008536,24.031944859398397,23.772632014380896,23.90228843688965,112126400
2016-04-26 00:00:00-04:00,23.63615203847361,23.952331768521066,23.63615203847361,23.736236572265625,224064800
2016-04-27 00:00:00-04:00,21.83689209257945,22.45332915069006,21.764102521688464,22.250883102416992,458408400
2016-04-28 00:00:00-04:00,22.203106863145077,22.26452233575248,21.438815784921715,21.57074737548828,328970800
2016-04-29 00:00:00-04:00,21.379679935913764,21.545732052927367,21.04302884877184,21.322813034057617,274126000
2016-05-02 00:00:00-04:00,21.375128804941397,21.400150377617177,21.01800477317973,21.300064086914062,192640400
2016-05-03 00:00:00-04:00,21.427446822074526,21.777747127726755,21.309164435896903,21.650365829467773,227325200
2016-05-04 00:00:00-04:00,21.65491382161545,21.814142175495554,21.34100917293065,21.425172805786133,164102000
2016-05-05 00:00:00-04:00,21.512135638920483,21.528155244556032,21.210050399788653,21.338207244873047,143562000
2016-05-06 00:00:00-04:00,21.367954580822047,21.38626145045386,21.020097867732364,21.219200134277344,174799600
2016-05-09 00:00:00-04:00,21.283280674149378,21.45949631578954,21.189450319116013,21.23522186279297,131745600
2016-05-10 00:00:00-04:00,21.35880436626093,21.41372847769353,21.079604035302324,21.3794002532959,134747200
2016-05-11 00:00:00-04:00,21.393135536368465,21.413731426239366,21.159704975127333,21.1711483001709,114876400
2016-05-12 00:00:00-04:00,21.219198034221012,21.23292862158738,20.47542762111386,20.674528121948242,305258800
2016-05-13 00:00:00-04:00,20.59672242817037,20.97890563640725,20.59672242817037,20.71572494506836,177571200
2016-05-16 00:00:00-04:00,21.14368092565382,21.60138589513827,20.974330575826222,21.484670639038086,245039200
2016-05-17 00:00:00-04:00,21.638004915583185,21.672331394321212,21.28557185048913,21.39542007446289,187667600
